Statistics	QNT0160	16S_v4_Q7_M_BT7	16S_v4_Q7_M_BT1	16S_v4_Q7_M_BT8	QNT0161	16S_v4_Q7_M_BT2	QNT0164	QNT0159	16S_v4_Q7_M_BT3	16S_v4_Q7_M_BT4	16S_v4_Q7_M_BT6	16S_v4_Q7_M_BT5	QNT0162	QNT0231	16S_v4_QD_Plazmid_exst_P	16S_v4_QD_DY_WBT4	QNT0166	16S_v4_Q5_A_BT7	16S_v4_Q5_AP_BT3	16S_v4_Q7_DSI_W3	16S_v4_Q5_AL_BT6	QNT0103	QNT0260	16S_v4_QD_DSA_BT8	QNT0002	QNT0248	16S_v4_QD_DY_BT5	QNT0081	QNT0196	16S_v4_Q5_A_BT4	QNT0188	16S_v4_Q7_TC_BT3	QNT0118	16S_v4_Q7_EB_BT5	16S_v4_QD_DT_BT2	16S_v4_Q5_AL_BT4	QNT0111	QNT0240	16S_v4_Q12_DSY_3	QNT0100	QNT0067	16S_v4_QD_DY_WBT6	16S_v4_QD_Plazmid_exst	16S_v4_QD_DT_BT1	QNT0074	QNT0264	QNT0055	QNT0078	QNT0019	16S_v4_Q5_Neg_PCR_P	QNT0227	QNT0135	16S_v4_QD_DM_WBT1	16S_v4_QD_DM_BT1	16S_v4_Q5_SL_BT3	16S_v4_Q7_DY_4	16S_v4_Q5_GS_BT2	16S_v4_Q7_DY_W6	16S_v4_Q5_GB_BT7	16S_v4_QD_DM_WBT8	QNT0121	QNT0015	QNT0036	QNT0210	QNT0126	QNT0251	16S_v4_Q5_AM_BT8	16S_v4_QD_DM_BT6	QNT0228	QNT0076	QNT0252	QNT0048	QNT0098	16S_v4_Q5_W3_BT5	16S_v4_Q5_AL_2	16S_v4_Q5_KN_1109	16S_v4_QD_DY_BT2	16S_v4_Q12_06_BT1	QNT0175	QNT0233	QNT0089	16S_v4_Q7_DSI_7	16S_v4_Q5_AL_BT8	QNT0069	16S_v4_QD_DY_BT6	QNT0186	16S_v4_Q12_AC_BT3	QNT0149	16S_v4_QD_DSA_WBT2	16S_v4_Q7_DSI_6	QNT0265	QNT0044	16S_v4_Q12_C_3	16S_v4_Q7_DSI_5	16S_v4_Q5_AP_3	16S_v4_Q5_ML_BT8	QNT0257	QNT0244	16S_v4_QD_KN3	QNT0203	QNT0223	16S_v4_Q5_AM_BT2	QNT0217	16S_v4_Q12_C_BT1	QNT0185	16S_v4_Q5_AP_1	16S_v4_Q12_C_6	QNT0105	16S_v4_Q12_DSY_BT2	16S_v4_Q5_W3_BT4	QNT0059	QNT0114	QNT0152	16S_v4_Q5_A_BT5	16S_v4_Q5_W3_BT8	16S_v4_Q5_GB_BT3	QNT0204	16S_v4_QD_DY_BT1	QNT0013	16S_v4_QD_DT_WBT1	16S_v4_Q12_DSY_BT4	QNT0133	16S_v4_Q7_EB_BT7	QNT0007	16S_v4_Q12_Neg_PCR1	QNT0058	QNT0022	16S_v4_Q12_PCR_neg_pl	QNT0258	16S_v4_Q12_KN_BT_pl4	16S_v4_QD_KN1	16S_v4_Q7_AM_2	16S_v4_QD_DY_BT8	QNT0084	16S_v4_Q12_06_BT7	QNT0131	16S_v4_QD_DY_WBT8	QNT0181	16S_v4_Q12_C_BT3	16S_v4_Q12_DSY_BT7	16S_v4_Q7_AM_1	QNT0052	QNT0045	QNT0110	QNT0163	16S_v4_Q7_MP_6	QNT0154	QNT0003	16S_v4_QD_DT_WBT7	16S_v4_QD_DM_WBT7	16S_v4_QD_DY_BT7	16S_v4_Q12_KN_SPRI1	QNT0141	QNT0065	QNT0130	16S_v4_Q5_AP_6	16S_v4_Q7_DH_2	16S_v4_Q5_SL_BT4	16S_v4_QD_DM_WBT2	16S_v4_Q5_GB_BT8	QNT0211	16S_v4_Q7_DH_6	QNT0077	16S_v4_Q12_AC_BT2	16S_v4_QD_DSI_WBT3	16S_v4_QD_DSA_WBT3	16S_v4_Q12_06_BT2	16S_v4_Q5_A_BT8	16S_v4_Q12_C_BT7	QNT0073	16S_v4_QD_DSI_BT8	16S_v4_QD_Neg_PCR_P	16S_v4_Q5_KN_BT_PL2	QNT0033	16S_v4_Q12_DSY_BT6	16S_v4_Q12_C_BT2	QNT0008	16S_v4_Q7_TC_BT5	QNT0049	16S_v4_QD_DSA_BT6	16S_v4_Q7_DSI_8	QNT0009	16S_v4_Q7_AM_6	16S_v4_Q5_AL_BT2	16S_v4_Q12_KN_SPRI_pl2	QNT0108	16S_v4_Q7_TC_BT8	QNT0040	16S_v4_Q5_AL_6	16S_v4_QD_DSA_WBT6	16S_v4_Q7_DY_W5	16S_v4_Q5_AL_3	16S_v4_QD_DSI_BT7	16S_v4_Q12_06_BT8	QNT0041	16S_v4_QD_DM_BT5	16S_v4_Q5_GB_BT5	QNT0038	16S_v4_Q5_A_BT6	16S_v4_Q5_AP_7	16S_v4_Q12_AC_BT5	16S_v4_Q5_AM_BT1	16S_v4_QD_DT_WBT2	16S_v4_Q5_AP_4	16S_v4_Q12_DSY_6	16S_v4_QD_DT_WBT3	16S_v4_Q12_06_BT6	16S_v4_Q12_C_1	16S_v4_Q12_DSY_7	16S_v4_Q5_GB_BT6	QNT0001	QNT0262	QNT0221	QNT0094	16S_v4_QD_DY_WBT3	QNT0266	16S_v4_Q7_DH_3	QNT0232	16S_v4_QD_DM_BT7	QNT0241	16S_v4_Q12_DSY_2	QNT0237	16S_v4_Q7_TC_BT6	QNT0006	QNT0139	QNT0104	QNT0151	QNT0083	16S_v4_Q5_GB_BT2	16S_v4_Q7_DSI_W6	QNT0031	QNT0136	QNT0072	16S_v4_Q7_DSI_2	QNT0018	16S_v4_Q12_C_BT6	16S_v4_Q7_DSI_W4	16S_v4_Q5_AP_5	16S_v4_Q5_W3_BT6	QNT0224	QNT0169	QNT0123	16S_v4_QD_DM_BT4	16S_v4_Q7_EB_BT6	16S_v4_Q5_AL_5	QNT0145	16S_v4_Q7_DY_2	QNT0039	16S_v4_Q5_AM_BT7	16S_v4_Q5_AP_BT7	16S_v4_Q7_DY_8	QNT0021	16S_v4_QD_DT_WBT8	16S_v4_Q7_AM_5	16S_v4_QD_DT_BT7	QNT0173	16S_v4_Q7_DSI_W1	QNT0177	16S_v4_Q5_W3_BT7	16S_v4_Q5_AL_BT1	16S_v4_Q5_GS_BT6	16S_v4_Q12_C_7	QNT0273	16S_v4_Q5_GS_BT7	16S_v4_Q7_EB_BT8	QNT0214	16S_v4_Q5_AL_7	QNT0142	16S_v4_Q7_MP_3	16S_v4_QD_DM_WBT6	16S_v4_Q5_SL_BT6	16S_v4_Q5_ML_BT5	16S_v4_Q5_ML_BT6	16S_v4_Q5_GS_BT3	16S_v4_Q7_DY_W4	QNT0249	QNT0144	QNT0099	QNT0274	16S_v4_QD_DT_BT4	16S_v4_Q5_ML_BT2	16S_v4_QD_DSI_BT1	16S_v4_Q12_DSY_BT3	QNT0026	QNT0132	16S_v4_Q5_KN_5	QNT0245	QNT0157	QNT0238	QNT0011	QNT0062	16S_v4_QD_DT_BT5	QNT0143	16S_v4_Q5_GS_BT8	16S_v4_Q12_KN_BT_pl3	QNT0080	QNT0272	QNT0025	QNT0075	QNT0218	16S_v4_Q5_AL_BT7	16S_v4_Q7_DSI_W2	16S_v4_QD_DM_WBT3	QNT0010	16S_v4_Q12_KN_SPRI_1	QNT0219	16S_v4_Q5_ML_BT7	QNT0066	QNT0012	QNT0146	QNT0116	QNT0112	16S_v4_Q5_ML_BT4	QNT0115	16S_v4_Q7_DY_W2	16S_v4_QD_DSI_WBT1	QNT0147	16S_v4_Q5_AM_BT4	16S_v4_QD_KN2	QNT0230	QNT0155	16S_v4_Q7_DH_7	QNT0113	QNT0229	QNT0235	QNT0167	QNT0016	16S_v4_QD_DSI_WBT5	QNT0140	16S_v4_Q7_DSI_4	QNT0250	16S_v4_Q5_AP_BT6	16S_v4_Q12_AC_BT7	16S_v4_QD_DSA_BT5	16S_v4_QD_DSI_BT5	QNT0127	QNT0259	QNT0176	16S_v4_Q5_AP_2	QNT0208	16S_v4_Q12_DSY_BT5	16S_v4_QD_DM_BT2	QNT0153	16S_v4_Q5_GB_BT4	16S_v4_Q5_A_BT3	16S_v4_Q5_ML_BT3	QNT0122	QNT0174	16S_v4_Q5_GS_BT5	QNT0212	16S_v4_Q5_AP_BT5	QNT0165	16S_v4_Q7_DSI_W7	16S_v4_QD_DSI_BT2	QNT0117	16S_v4_QD_DSA_BT4	QNT0137	16S_v4_Q7_DY_W8	QNT0201	QNT0197	QNT0097	16S_v4_Q7_DSI_1	QNT0054	QNT0271	QNT0093	QNT0236	QNT0079	QNT0035	QNT0070	16S_v4_Q12_C_BT4	16S_v4_Q7_MP_5	16S_v4_Q7_DY_5	16S_v4_Q7_DY_3	16S_v4_Q5_SL_BT1	16S_v4_Q7_DSI_3	16S_v4_QD_DY_WBT7	QNT0102	QNT0171	16S_v4_Q5_AM_BT5	16S_v4_Q7_TC_BT2	16S_v4_QD_DSA_WBT1	16S_v4_QD_DT_BT8	16S_v4_Q7_AM_4	16S_v4_QD_DSA_BT3	16S_v4_Q12_AC_BT1	QNT0191	QNT0190	16S_v4_Q5_AL_4	QNT0060	16S_v4_QD_DSA_WBT5	16S_v4_QD_DY_WBT5	16S_v4_QD_DSI_WBT2	QNT0187	QNT0109	16S_v4_Q7_DY_6	16S_v4_Q5_AL_8	16S_v4_Q5_AP_8	QNT0004	QNT0107	16S_v4_Q12_DSY_5	QNT0226	QNT0207	16S_v4_Q12_KN_BT_pl1	16S_v4_Q7_AM_8	QNT0017	16S_v4_Q7_DH_4	16S_v4_Q12_AC_BT6	QNT0194	16S_v4_QD_DSA_BT7	16S_v4_Q5_AM_BT6	16S_v4_Q7_MP_2	QNT0275	16S_v4_Q12_06_BT4	QNT0068	16S_v4_Q7_EB_BT2	QNT0195	16S_v4_Q5_W3_BT2	16S_v4_Q12_06_BT3	16S_v4_QD_DSI_WBT8	16S_v4_QD_DY_BT3	QNT0246	16S_v4_Q7_pl3	16S_v4_Q12_KN_SPRI_2	16S_v4_QD_DSI_BT6	QNT0138	QNT0220	QNT0106	16S_v4_Q7_AM_7	16S_v4_Q7_DY_1	QNT0254	16S_v4_Q7_TC_BT1	QNT0270	QNT0091	16S_v4_Q5_AL_1	16S_v4_Q12_AC_BT4	16S_v4_Q7_TC_BT4	QNT0129	QNT0199	16S_v4_Q7_DH_5	16S_v4_QD_DSI_WBT7	16S_v4_Q7_MP_4	QNT0024	QNT0119	16S_v4_Q7_DH_1	QNT0209	QNT0158	16S_v4_QD_DSI_WBT4	QNT0180	16S_v4_Q12_KN_SPRI_pl4	QNT0269	16S_v4_Q5_SL_BT5	QNT0014	QNT0150	16S_v4_Q12_DSY_BT1	QNT0042	16S_v4_Q7_DSI_W8	QNT0128	QNT0239	QNT0023	16S_v4_Q5_AP_BT2	16S_v4_QD_DSI_WBT6	16S_v4_QD_DSA_WBT8	16S_v4_Q7_pl2	QNT0120	16S_v4_Q12_C_5	16S_v4_QD_DM_BT3	QNT0268	QNT0124	16S_v4_Q7_DY_W3	16S_v4_QD_DT_WBT4	16S_v4_Q7_EB_BT4	16S_v4_Q5_AM_BT3	16S_v4_Q5_SL_BT8	16S_v4_Q5_SL_BT2	QNT0032	QNT0255	QNT0037	QNT0050	QNT0206	QNT0192	QNT0030	16S_v4_Q12_C_4	QNT0088	QNT0101	16S_v4_Q7_DY_W1	16S_v4_Q5_SL_BT7	QNT0261	16S_v4_Q7_EB_BT1	QNT0183	QNT0189	QNT0005	QNT0082	QNT0198	16S_v4_QD_DT_BT3	QNT0043	16S_v4_QD_DT_BT6	QNT0027	16S_v4_Q5_AP_BT4	QNT0178	QNT0020	QNT0179	16S_v4_Q5_AL_BT3	QNT0213	16S_v4_QD_DSA_WBT4	16S_v4_Q5_GB_BT1	QNT0028	QNT0056	16S_v4_Q12_DSY_BT8	QNT0168	QNT0064	QNT0057	QNT0242	16S_v4_Q7_DH_8	QNT0193	QNT0234	16S_v4_QD_DSA_BT2	QNT0243	16S_v4_Q5_A_BT1	QNT0086	16S_v4_Q5_GS_BT4	16S_v4_QD_DM_WBT4	16S_v4_QD_DSI_BT3	QNT0215	16S_v4_Q12_06_BT5	16S_v4_Q12_DSY_1	QNT0263	QNT0170	16S_v4_QD_DSA_BT1	QNT0205	QNT0085	QNT0125	16S_v4_QD_DY_BT4	QNT0051	16S_v4_Q5_A_BT2	16S_v4_Q5_ML_BT1	16S_v4_Q5_AL_BT5	16S_v4_Q12_DSY_8	16S_v4_Q5_AP_BT8	16S_v4_Q7_EB_BT3	16S_v4_QD_DM_BT8	16S_v4_Q7_DY_W7	16S_v4_QD_DT_WBT5	QNT0184	QNT0095	16S_v4_QD_DY_WBT1	QNT0071	QNT0046	QNT0182	16S_v4_Q12_KN_SPRI_pl3	16S_v4_Q5_GS_BT1	QNT0172	16S_v4_QD_DM_WBT5	QNT0216	QNT0256	16S_v4_Q7_TC_BT7	QNT0156	QNT0029	16S_v4_Q5_AP_BT1	16S_v4_Q5_W3_BT1	16S_v4_Q7_DSI_W5	QNT0202	QNT0200	QNT0148	QNT0087	16S_v4_Q12_C_BT5	16S_v4_Q7_MP_1	16S_v4_Q12_Neg_PCR2	QNT0061	16S_v4_Q12_C_2	QNT0225	QNT0053	16S_v4_Q12_DSY_4	16S_v4_Q7_DY_7	QNT0134	QNT0034	QNT0222	16S_v4_Q12_KN_SPRI_pl1	16S_v4_QD_DSI_BT4	16S_v4_QD_DSA_WBT7	16S_v4_Q5_W3_BT3	16S_v4_QD_DY_WBT2	QNT0047	QNT0063	QNT0247	QNT0090	16S_v4_QD_DT_WBT6	QNT0253	16S_v4_QD_Neg_PCR	QNT0092	16S_v4_Q5_Neg_PCR	QNT0267	16S_v4_Q12_PCR_neg3	QNT0096
Symbionts_reads	9890	7474	13381	9911	22056	17182	9813	22743	17917	30356	18882	9800	9533	43644	0	13078	21476	15750	44263	49653	18920	38312	37263	17042	44141	20861	162	16671	26363	20219	128	21143	14138	33573	787	21411	37818	73268	288	49665	221	15467	0	819	59111	18396	27683	4292	2513	0	10145	4308	15750	2112	13480	8957	33870	750	17536	17821	7891	26874	58416	18740	16158	5503	32249	735	28205	39268	13809	24231	49442	22692	22518	0	435	757	28282	30170	1787	24408	15331	27551	15583	36701	551	67	21649	18300	0	63839	2821	14529	21577	22100	0	11328	166	12462	40441	27484	38032	816	66384	21938	495	26275	108	21759	18841	23903	220	17446	17660	22687	16748	3401	14711	26715	311	19225	14366	42148	28	4130	6908	0	85	145	118	41772	1311	36856	261	20118	10633	27418	541	55	69437	6046	21917	16640	154	37	311	22134	19247	18630	6494	405	13081	50025	12693	23709	14456	48069	6271	12406	197	24487	36945	891	34771	24374	212	11617	1001	6361	4502	0	4	42825	190	437	15327	9931	15513	28009	696	30208	47983	41991	333	20821	6157	7074	17196	28027	3761	22418	2181	302	33384	8808	17740	28490	17317	34401	178	69868	16428	18641	8334	26710	425	656	6690	14755	3523	10986	28800	47619	11346	41100	20689	13409	7067	9586	2465	34515	24062	29966	135	36857	269	12687	16423	48013	50469	795	24468	25657	5586	498	38694	28572	17380	38094	32163	23104	88	13688	15129	354	32	11351	25078	31537	55246	56979	24304	33881	292	22089	38761	23274	34302	39527	33679	820	30516	35088	5172	31176	22531	2075	91	20000	21786	15101	23589	39296	5960	9967	11651	21843	15839	5478	17383	6615	356	40841	14801	39	50837	146	45540	43298	46554	1058	6753	22673	175	30901	176	473	905	21504	27052	38007	23610	25320	2	26188	18558	16197	44139	13182	4496	11847	8794	170	17166	26126	44758	24249	51	17750	147	22988	12933	26007	66	22104	278	32375	7927	377	16408	21723	272	6639	17961	17211	122	16422	18005	19018	355	545	281	17937	16459	34459	9709	16187	8997	18866	29979	15411	22544	17245	19028	18551	24811	7899	29498	32971	7354	5312	17382	80	196	41756	28789	29041	32936	793	63	7045	18204	55410	22819	28720	18692	18148	26345	4104	22210	341	36243	30595	321	17391	26513	21050	30505	20102	11948	20027	37725	10140	5602	14359	22697	51421	11544	6246	17967	21686	240	37054	38865	15820	136	23832	19972	32987	18	0	671	33378	9292	31492	44068	381	24774	708	22951	0	164	35879	19321	47142	34131	26421	2517	11629	12459	16737	35226	47643	141	9100	33401	23924	22294	23268	43	80049	26546	14508	14457	8185	30969	26479	195	13342	30023	24850	140	354	13554	27206	24062	36471	47239	21021	36140	28074	0	42835	699	18876	44	6375	15276	30146	13946	27953	23440	46236	46349	9481	31494	575	17615	6	30113	756	7987	16928	11309	87809	22165	38138	39656	288	36163	4796	27363	1040	361	3923	36345	33539	16646	40953	26076	16420	21210	28934	28467	469	55825	9	19560	27541	782	76502	22559	23178	14126	20013	26034	12992	38204	23031	16526	21597	29146	401	3254	10895	34575	27009	20243	22664	27624	2058	40053	13995	16178	26944	12667	20775	24250	4870	13337	23027	16426	18291	9266	24312	33403	10825	408	49360	25877	14593	25342	0	25793	382	35058	29883	32575	32638	17134	26214	830	19741	3251	372	3	18743	482	22869	28633	2130	7585	12480	28700	25344	104	8865	17989	19929	16061	20955	24537	18110	23506	18810	15975	0	258	0	8	14	2
Others_reads	6	25	48	11	45	17	21	53	62	62	11	30	26	1917	0	0	15	0	0	0	0	95	168	4	57	172	0	75	6	0	2	0	23	712	0	0	1924	2858	0	26	3	0	0	0	315	200	93	10	9	0	137	13	3	4	275	2	257	0	47	4	27	39	141	26	33	303	19	0	321	201	80	58	18	24	19	0	0	0	24	222	18	0	0	174	9	55	0	0	4	16	0	43	4	6	0	5	0	273	0	23	358	7	260	0	672	0	0	30	0	41	20	6	0	0	2	118	6	3	52	0	0	46	2145	33	0	20	43	0	0	0	0	122	0	176	0	38	7	162	0	0	17	18	5	119	0	0	0	268	0	3	2	2	64	72	44	0	0	1337	0	91	0	7	21	4	4	8	0	0	0	11	0	0	0	112	0	0	63	10	10	3	0	133	39	5	0	41	2	571	2	0	0	0	4	0	17	2	36	61	0	0	0	57	0	0	0	0	2	0	13	2	25	89	320	170	2	231	6	88	0	586	2	280	28	49	0	54	0	74	18	0	37	0	11	0	35	0	2	0	76	352	65	106	0	1037	12	0	0	30	10	0	0	78	5	36	0	0	0	3	36	0	86	0	120	81	431	19	2	12	0	7	723	0	3	67	2	4	77	45	37	11	0	0	2	108	3	0	5220	0	2594	88	27	0	8	69	0	27	0	4	4	617	2	0	0	75	0	506	0	8	73	62	8	5	9	0	0	0	48	7	0	38	0	0	22	470	0	20	0	0	40	0	238	0	0	14	2	33	0	12	0	21	0	0	0	24	0	5	77	0	36	127	0	0	0	10	45	0	49	0	17	51	20	0	22	0	0	1043	5440	243	14	0	0	7	6	1550	3	2	121	2	84	0	6	0	39	0	0	77	106	0	2	4	0	2	72	13	0	0	0	79	26	13	149	65	0	5	105	0	0	64	0	14	0	0	2	43	636	62	20	0	7	0	1389	0	0	11	14	565	212	6	2	287	2	40	54	0	0	2	88	39	21	4	0	351	16	0	20	44	2	24	0	12	734	66	0	4	41	0	25	2993	39	0	16	2	0	78	0	13	0	47	0	0	5400	33	1096	1310	24	2	17	4	13	0	43	0	40	11	4	5585	126	1138	288	0	29	14	75	0	4	2	41	0	14	52	4	0	15	0	10	10	106	0	15	9	4	4383	3	34	151	2	1864	0	80	50	2	5	7	0	2	59	12	9	32	6	18	2	34	0	2	4	23	0	1540	0	2	0	171	68	0	11	42	13007	0	42	3	17	3	0	2	0	16	0	70	0	43	17	4	33	8	0	0	75	0	306	14	2	2	60	4	791	0	9	0	2	2	62	33	459	74	2	274	0	8	0	0	0	0
Symbionts and Other_reads	9896	7499	13429	9922	22101	17199	9834	22796	17979	30418	18893	9830	9559	45561	0	13078	21491	15750	44263	49653	18920	38407	37431	17046	44198	21033	162	16746	26369	20219	130	21143	14161	34285	787	21411	39742	76126	288	49691	224	15467	0	819	59426	18596	27776	4302	2522	0	10282	4321	15753	2116	13755	8959	34127	750	17583	17825	7918	26913	58557	18766	16191	5806	32268	735	28526	39469	13889	24289	49460	22716	22537	0	435	757	28306	30392	1805	24408	15331	27725	15592	36756	551	67	21653	18316	0	63882	2825	14535	21577	22105	0	11601	166	12485	40799	27491	38292	816	67056	21938	495	26305	108	21800	18861	23909	220	17446	17662	22805	16754	3404	14763	26715	311	19271	16511	42181	28	4150	6951	0	85	145	118	41894	1311	37032	261	20156	10640	27580	541	55	69454	6064	21922	16759	154	37	311	22402	19247	18633	6496	407	13145	50097	12737	23709	14456	49406	6271	12497	197	24494	36966	895	34775	24382	212	11617	1001	6372	4502	0	4	42937	190	437	15390	9941	15523	28012	696	30341	48022	41996	333	20862	6159	7645	17198	28027	3761	22418	2185	302	33401	8810	17776	28551	17317	34401	178	69925	16428	18641	8334	26710	427	656	6703	14757	3548	11075	29120	47789	11348	41331	20695	13497	7067	10172	2467	34795	24090	30015	135	36911	269	12761	16441	48013	50506	795	24479	25657	5621	498	38696	28572	17456	38446	32228	23210	88	14725	15141	354	32	11381	25088	31537	55246	57057	24309	33917	292	22089	38761	23277	34338	39527	33765	820	30636	35169	5603	31195	22533	2087	91	20007	22509	15101	23592	39363	5962	9971	11728	21888	15876	5489	17383	6615	358	40949	14804	39	56057	146	48134	43386	46581	1058	6761	22742	175	30928	176	477	909	22121	27054	38007	23610	25395	2	26694	18558	16205	44212	13244	4504	11852	8803	170	17166	26126	44806	24256	51	17788	147	22988	12955	26477	66	22124	278	32375	7967	377	16646	21723	272	6653	17963	17244	122	16434	18005	19039	355	545	281	17961	16459	34464	9786	16187	9033	18993	29979	15411	22544	17255	19073	18551	24860	7899	29515	33022	7374	5312	17404	80	196	42799	34229	29284	32950	793	63	7052	18210	56960	22822	28722	18813	18150	26429	4104	22216	341	36282	30595	321	17468	26619	21050	30507	20106	11948	20029	37797	10153	5602	14359	22697	51500	11570	6259	18116	21751	240	37059	38970	15820	136	23896	19972	33001	18	0	673	33421	9928	31554	44088	381	24781	708	24340	0	164	35890	19335	47707	34343	26427	2519	11916	12461	16777	35280	47643	141	9102	33489	23963	22315	23272	43	80400	26562	14508	14477	8229	30971	26503	195	13354	30757	24916	140	358	13595	27206	24087	39464	47278	21021	36156	28076	0	42913	699	18889	44	6422	15276	30146	19346	27986	24536	47546	46373	9483	31511	579	17628	6	30156	756	8027	16939	11313	93394	22291	39276	39944	288	36192	4810	27438	1040	365	3925	36386	33539	16660	41005	26080	16420	21225	28934	28477	479	55931	9	19575	27550	786	80885	22562	23212	14277	20015	27898	12992	38284	23081	16528	21602	29153	401	3256	10954	34587	27018	20275	22670	27642	2060	40087	13995	16180	26948	12690	20775	25790	4870	13339	23027	16597	18359	9266	24323	33445	23832	408	49402	25880	14610	25345	0	25795	382	35074	29883	32645	32638	17177	26231	834	19774	3259	372	3	18818	482	23175	28647	2132	7587	12540	28704	26135	104	8874	17989	19931	16063	21017	24570	18569	23580	18812	16249	0	266	0	8	14	2
PCR_Contaminants_reads	548	159	499	146	642	236	1139	229	377	265	158	233	1196	3	54	78	101	0	5	39	17	1111	6	91	712	22	92	1111	102	6	2335	24	136	68	40	14	275	17	516	723	3182	58	13	39	1139	0	441	2598	2848	88	2	680	66	91	0	152	6294	11	5	132	920	550	3766	206	223	593	49	110	0	2197	111	935	703	30	32	21	117	929	276	6	1350	32	7	2440	99	9	1246	805	52	118	0	647	81	118	0	8	0	26	157	98	22	2	29	187	176	0	74	1268	323	19	164	378	1024	0	23	0	39	150	1559	124	1526	550	128	451	2080	2298	1757	850	2	955	148	12	34	2018	1061	613	93	205	155	176	0	2548	442	769	1133	24	1236	857	29	64	59	1995	594	684	1171	0	16	7	34	0	688	10	439	2045	114	145	1616	4	226	1937	135	178	21	720	331	114	583	25	233	137	111	1895	4	41	725	1726	25	830	16	56	15	24	72	1140	434	79	5	729	3	2	563	23	25	2	446	46	2450	107	888	4	1256	0	4	638	71	0	40	19	76	4	378	26	31	1034	1366	668	1103	1537	3	17	659	661	268	39	1881	111	21	3	44	31	118	1175	121	373	7	728	89	1346	2	0	95	2043	75	36	40	210	21	5	34	37	2	87	621	7	137	13	10	584	23	208	0	34	30	12	13	51	374	1075	80	230	12	119	1761	958	299	48	0	814	77	2132	768	113	86	6	1237	295	785	2089	1726	0	15	11	142	2180	19	0	17	2443	991	745	928	231	264	1416	27	80	243	0	49	15	637	20	282	3	116	37	1506	90	1166	31	497	3	739	178	50	336	563	18	4	213	1487	73	1113	2	5	25	699	62	15	72	3	5	25	61	673	64	493	9	113	129	1275	72	1174	1168	1763	6	1168	1200	384	185	14	121	107	9	85	122	2080	6	4	14	135	99	0	31	760	174	628	26	476	198	47	42	19	155	88	45	0	786	1130	677	6	349	1520	3	834	6	533	108	106	8	20	0	1680	438	169	83	10	1349	70	106	15	6	1201	83	761	10	1388	0	158	525	21	55	702	34	907	33	906	102	8	66	20	889	224	6	360	498	35	154	249	159	0	1665	1217	1702	3070	10	485	4	834	0	93	52	6	1194	70	108	144	638	24	43	179	0	0	8	335	16	364	2379	368	0	378	111	1652	255	34	9	26	247	960	1591	965	2372	131	78	1948	184	777	3	11	1558	17	20	128	202	10	2181	710	55	6	265	1604	22	23	58	0	166	2	0	1186	2	235	77	16	1036	596	12	10	73	371	170	550	127	1244	5	12	21	855	0	246	64	17	39	58	64	93	582	441	143	591	11	30	124	10	0	21	939	240	2	76	21	67	67	1385	180	244	86	234	1619	59	3	964	458	62	333	343	2	1262	201	73	31	111	524	439	5	1644	82	289	34	3116	45	92	1087	0
Extraction_Contaminants_reads	0	0	2	0	0	0	0	0	2	16	3	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	2	0	7	3	0	0	0	0	0	35	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	5	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	3	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	13	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
